Referencia Catastral,Tipo de vía,Nombre de vía,Numero,Bloque,Escalera,Planta,Puerta,Tipo reforma,Antiguedad,Calidad,Superficie construida,Tipo
3457201YJ2635N0048,AV,GENERALITAT VALENCIANA,16,    ,1 ,04 ,15 , ,2005,4,152,Colectiva
3457201YJ2635N0049,AV,GENERALITAT VALENCIANA,16,    ,1 ,04 ,16 , ,2005,4,86,Colectiva
3457201YJ2635N0050,AV,GENERALITAT VALENCIANA,16,    ,1 ,04 ,17 , ,2005,4,107,Colectiva
3457201YJ2635N0051,AV,GENERALITAT VALENCIANA,16,    ,1 ,04 ,18 , ,2005,4,118,Colectiva
3457202YJ2635N0011,CL,8 DE MARÇ,4,    ,1 ,01 ,01 , ,2002,4,104,Colectiva
3457202YJ2635N0012,CL,8 DE MARÇ,4,    ,1 ,01 ,02 , ,2002,4,110,Colectiva
3457202YJ2635N0013,CL,8 DE MARÇ,4,    ,1 ,01 ,03 , ,2002,4,105,Colectiva
3457202YJ2635N0014,CL,8 DE MARÇ,4,    ,1 ,02 ,04 , ,2002,4,104,Colectiva
3457202YJ2635N0015,CL,8 DE MARÇ,4,    ,1 ,02 ,05 , ,2002,4,105,Colectiva
3457202YJ2635N0016,CL,8 DE MARÇ,4,    ,1 ,03 ,06 , ,2002,4,104,Colectiva
3457202YJ2635N0017,CL,8 DE MARÇ,4,    ,1 ,03 ,07 , ,2002,4,110,Colectiva
3457202YJ2635N0018,CL,8 DE MARÇ,4,    ,1 ,03 ,08 , ,2002,4,105,Colectiva
3457202YJ2635N0019,CL,8 DE MARÇ,4,    ,1 ,04 ,09 , ,2002,4,104,Colectiva
3457202YJ2635N0020,CL,8 DE MARÇ,4,    ,1 ,04 ,10 , ,2002,4,105,Colectiva
3457202YJ2635N0021,CL,8 DE MARÇ,4,    ,1 ,05 ,11 , ,2002,4,102,Colectiva
3457202YJ2635N0022,CL,8 DE MARÇ,4,    ,1 ,05 ,12 , ,2002,4,103,Colectiva
3457204YJ2635N0001,CL,8 DE MARÇ,6,    ,1 ,00 ,01 , ,2002,4,107,Colectiva
3457204YJ2635N0002,CL,8 DE MARÇ,6,    ,1 ,00 ,02 , ,2002,4,109,Colectiva
3457204YJ2635N0003,CL,8 DE MARÇ,6,    ,1 ,01 ,03 , ,2002,4,104,Colectiva
3457204YJ2635N0004,CL,8 DE MARÇ,6,    ,1 ,01 ,04 , ,2002,4,102,Colectiva
3457204YJ2635N0005,CL,8 DE MARÇ,6,    ,1 ,01 ,05 , ,2002,4,103,Colectiva
3457204YJ2635N0006,CL,8 DE MARÇ,6,    ,1 ,02 ,06 , ,2002,4,104,Colectiva
3457204YJ2635N0007,CL,8 DE MARÇ,6,    ,1 ,02 ,07 , ,2002,4,102,Colectiva
3457204YJ2635N0008,CL,8 DE MARÇ,6,    ,1 ,02 ,08 , ,2002,4,103,Colectiva
3457204YJ2635N0009,CL,8 DE MARÇ,6,    ,1 ,03 ,09 , ,2002,4,104,Colectiva
3457204YJ2635N0010,CL,8 DE MARÇ,6,    ,1 ,03 ,10 , ,2002,4,102,Colectiva
3457204YJ2635N0011,CL,8 DE MARÇ,6,    ,1 ,03 ,11 , ,2002,4,103,Colectiva
3457204YJ2635N0012,CL,8 DE MARÇ,6,    ,1 ,04 ,12 , ,2002,4,104,Colectiva
3457204YJ2635N0013,CL,8 DE MARÇ,6,    ,1 ,04 ,13 , ,2002,4,102,Colectiva
3457204YJ2635N0014,CL,8 DE MARÇ,6,    ,1 ,04 ,14 , ,2002,4,103,Colectiva
3457204YJ2635N0015,CL,8 DE MARÇ,6,    ,1 ,05 ,15 , ,2002,4,105,Colectiva
3457204YJ2635N0016,CL,8 DE MARÇ,6,    ,1 ,05 ,16 , ,2002,4,102,Colectiva
3457205YJ2635N0002,CL,8 DE MARÇ,10,    ,1 ,00 ,02 , ,2006,4,100,Colectiva
3457205YJ2635N0003,CL,8 DE MARÇ,10,    ,1 ,00 ,03 , ,2006,4,130,Colectiva
3457205YJ2635N0004,CL,8 DE MARÇ,10,    ,1 ,01 ,04 , ,2006,4,92,Colectiva
3457205YJ2635N0005,CL,8 DE MARÇ,10,    ,1 ,01 ,05 , ,2006,4,115,Colectiva
3457205YJ2635N0006,CL,8 DE MARÇ,10,    ,1 ,01 ,06 , ,2006,4,109,Colectiva
3457205YJ2635N0007,CL,8 DE MARÇ,10,    ,1 ,01 ,07 , ,2006,4,100,Colectiva
3457205YJ2635N0008,CL,8 DE MARÇ,10,    ,1 ,02 ,08 , ,2006,4,101,Colectiva
3457205YJ2635N0009,CL,8 DE MARÇ,10,    ,1 ,02 ,09 , ,2006,4,115,Colectiva
3457205YJ2635N0010,CL,8 DE MARÇ,10,    ,1 ,02 ,10 , ,2006,4,109,Colectiva
3457205YJ2635N0011,CL,8 DE MARÇ,10,    ,1 ,02 ,11 , ,2006,4,105,Colectiva
3457205YJ2635N0012,CL,8 DE MARÇ,10,    ,1 ,03 ,12 , ,2006,4,101,Colectiva
3457205YJ2635N0013,CL,8 DE MARÇ,10,    ,1 ,03 ,13 , ,2006,4,115,Colectiva
3457205YJ2635N0014,CL,8 DE MARÇ,10,    ,1 ,03 ,14 , ,2006,4,109,Colectiva
3457205YJ2635N0015,CL,8 DE MARÇ,10,    ,1 ,03 ,15 , ,2006,4,105,Colectiva
3457205YJ2635N0016,CL,8 DE MARÇ,10,    ,1 ,04 ,16 , ,2006,4,101,Colectiva
3457205YJ2635N0017,CL,8 DE MARÇ,10,    ,1 ,04 ,17 , ,2006,4,115,Colectiva
3457205YJ2635N0018,CL,8 DE MARÇ,10,    ,1 ,04 ,18 , ,2006,4,109,Colectiva
3457205YJ2635N0019,CL,8 DE MARÇ,10,    ,1 ,04 ,19 , ,2006,4,105,Colectiva
3457205YJ2635N0020,CL,8 DE MARÇ,10,    ,1 ,05 ,20 , ,2006,4,165,Colectiva
3457205YJ2635N0021,CL,8 DE MARÇ,10,    ,1 ,05 ,21 , ,2006,4,85,Colectiva
3457205YJ2635N0022,CL,8 DE MARÇ,10,    ,1 ,05 ,22 , ,2006,4,129,Colectiva
3457205YJ2635N0024,CL,8 DE MARÇ,10,    ,1 ,00 ,01 , ,2006,4,114,Colectiva
3457206YJ2635N0001,CL,PRINCIPE DE ASTURIAS,9,    ,1 ,01 ,01 , ,2003,4,153,Colectiva
3457206YJ2635N0002,CL,PRINCIPE DE ASTURIAS,9,    ,1 ,01 ,02 , ,2003,4,158,Colectiva
3457206YJ2635N0003,CL,PRINCIPE DE ASTURIAS,9,    ,1 ,02 ,03 , ,2003,4,124,Colectiva
3457206YJ2635N0004,CL,PRINCIPE DE ASTURIAS,9,    ,1 ,02 ,04 , ,2003,4,131,Colectiva
3457206YJ2635N0005,CL,PRINCIPE DE ASTURIAS,9,    ,1 ,02 ,05 , ,2003,4,113,Colectiva
3457206YJ2635N0006,CL,PRINCIPE DE ASTURIAS,9,    ,1 ,03 ,06 , ,2003,4,124,Colectiva
3457206YJ2635N0007,CL,PRINCIPE DE ASTURIAS,9,    ,1 ,03 ,07 , ,2003,4,113,Colectiva
3457206YJ2635N0008,CL,PRINCIPE DE ASTURIAS,9,    ,1 ,04 ,08 , ,2003,4,124,Colectiva
3457206YJ2635N0009,CL,PRINCIPE DE ASTURIAS,9,    ,1 ,04 ,09 , ,2003,4,102,Colectiva
3457206YJ2635N0010,CL,PRINCIPE DE ASTURIAS,9,    ,1 ,04 ,10 , ,2003,4,113,Colectiva
3457206YJ2635N0011,CL,PRINCIPE DE ASTURIAS,9,    ,1 ,05 ,11 , ,2003,4,107,Colectiva
3457206YJ2635N0012,CL,PRINCIPE DE ASTURIAS,9,    ,1 ,05 ,12 , ,2003,4,97,Colectiva
3457206YJ2635N0014,CL,PRINCIPE DE ASTURIAS,11,    ,1 ,00 ,translation missing: es.catastro.reforms.A0 , ,2003,4,107,Colectiva
3457207YJ2635N0001,CL,PRINCIPE DE ASTURIAS,7,    ,1 ,00 ,02 , ,2001,4,103,Colectiva
3457207YJ2635N0002,CL,PRINCIPE DE ASTURIAS,7,    ,1 ,00 ,03 , ,2001,4,112,Colectiva
3457207YJ2635N0003,CL,PRINCIPE DE ASTURIAS,7,    ,1 ,01 ,04 , ,2001,4,111,Colectiva
3457207YJ2635N0004,CL,PRINCIPE DE ASTURIAS,7,    ,1 ,01 ,05 , ,2001,4,113,Colectiva
3457207YJ2635N0005,CL,PRINCIPE DE ASTURIAS,7,    ,1 ,02 ,06 , ,2001,4,111,Colectiva
3457207YJ2635N0006,CL,PRINCIPE DE ASTURIAS,7,    ,1 ,02 ,07 , ,2001,4,126,Colectiva
3457207YJ2635N0007,CL,PRINCIPE DE ASTURIAS,7,    ,1 ,02 ,08 , ,2001,4,113,Colectiva
3457207YJ2635N0008,CL,PRINCIPE DE ASTURIAS,7,    ,1 ,03 ,09 , ,2001,4,111,Colectiva
3457207YJ2635N0009,CL,PRINCIPE DE ASTURIAS,7,    ,1 ,03 ,10 , ,2001,4,113,Colectiva
3457207YJ2635N0010,CL,PRINCIPE DE ASTURIAS,7,    ,1 ,04 ,11 , ,2001,4,111,Colectiva
3457207YJ2635N0011,CL,PRINCIPE DE ASTURIAS,7,    ,1 ,04 ,12 , ,2001,4,113,Colectiva
3457207YJ2635N0012,CL,PRINCIPE DE ASTURIAS,7,    ,1 ,05 ,13 , ,2001,4,103,Colectiva
3457207YJ2635N0013,CL,PRINCIPE DE ASTURIAS,7,    ,1 ,05 ,14 , ,2001,4,115,Colectiva
3457207YJ2635N0014,CL,PRINCIPE DE ASTURIAS,7,    ,1 ,05 ,15 , ,2001,4,105,Colectiva
3457207YJ2635N0015,CL,SAN VICENTE FERRER,9,    ,2 ,00 ,01 , ,2001,4,118,Colectiva
3457207YJ2635N0016,CL,SAN VICENTE FERRER,9,    ,2 ,00 ,02 , ,2001,4,109,Colectiva
3457207YJ2635N0017,CL,SAN VICENTE FERRER,9,    ,2 ,01 ,03 , ,2001,4,110,Colectiva
3457207YJ2635N0018,CL,SAN VICENTE FERRER,9,    ,2 ,01 ,04 , ,2001,4,110,Colectiva
3457207YJ2635N0019,CL,SAN VICENTE FERRER,9,    ,2 ,02 ,05 , ,2001,4,110,Colectiva
3457207YJ2635N0020,CL,SAN VICENTE FERRER,9,    ,2 ,02 ,06 , ,2001,4,120,Colectiva
3457207YJ2635N0021,CL,SAN VICENTE FERRER,9,    ,2 ,02 ,07 , ,2001,4,109,Colectiva
3457207YJ2635N0022,CL,SAN VICENTE FERRER,9,    ,2 ,03 ,08 , ,2001,4,110,Colectiva
3457207YJ2635N0023,CL,SAN VICENTE FERRER,9,    ,2 ,03 ,09 , ,2001,4,110,Colectiva
3457207YJ2635N0024,CL,SAN VICENTE FERRER,9,    ,2 ,04 ,10 , ,2001,4,110,Colectiva
3457207YJ2635N0025,CL,SAN VICENTE FERRER,9,    ,2 ,04 ,11 , ,2001,4,110,Colectiva
3457207YJ2635N0026,CL,SAN VICENTE FERRER,9,    ,2 ,05 ,12 , ,2001,4,101,Colectiva
3457207YJ2635N0027,CL,SAN VICENTE FERRER,9,    ,2 ,05 ,13 , ,2001,4,132,Colectiva
3457207YJ2635N0028,CL,SAN VICENTE FERRER,9,    ,2 ,05 ,14 , ,2001,4,102,Colectiva
3457208YJ2635N0001,CL,SAN VICENTE FERRER,11,    ,1 ,01 ,01 , ,2001,4,105,Colectiva
3457208YJ2635N0002,CL,SAN VICENTE FERRER,11,    ,1 ,01 ,02 , ,2001,4,103,Colectiva
3457208YJ2635N0003,CL,SAN VICENTE FERRER,11,    ,1 ,01 ,03 , ,2001,4,108,Colectiva
3457208YJ2635N0004,CL,SAN VICENTE FERRER,11,    ,1 ,01 ,04 , ,2001,4,108,Colectiva
3457208YJ2635N0005,CL,SAN VICENTE FERRER,11,    ,1 ,02 ,05 , ,2001,4,105,Colectiva
3457208YJ2635N0006,CL,SAN VICENTE FERRER,11,    ,1 ,02 ,06 , ,2001,4,103,Colectiva
3457208YJ2635N0007,CL,SAN VICENTE FERRER,11,    ,1 ,02 ,07 , ,2001,4,108,Colectiva
3457208YJ2635N0008,CL,SAN VICENTE FERRER,11,    ,1 ,02 ,08 , ,2001,4,108,Colectiva
3457208YJ2635N0009,CL,SAN VICENTE FERRER,11,    ,1 ,03 ,09 , ,2001,4,105,Colectiva
3457208YJ2635N0010,CL,SAN VICENTE FERRER,11,    ,1 ,03 ,10 , ,2001,4,103,Colectiva
3457208YJ2635N0011,CL,SAN VICENTE FERRER,11,    ,1 ,03 ,11 , ,2001,4,108,Colectiva
3457208YJ2635N0012,CL,SAN VICENTE FERRER,11,    ,1 ,03 ,12 , ,2001,4,108,Colectiva
3457208YJ2635N0013,CL,SAN VICENTE FERRER,11,    ,1 ,04 ,13 , ,2001,4,105,Colectiva
3457208YJ2635N0014,CL,SAN VICENTE FERRER,11,    ,1 ,04 ,14 , ,2001,4,103,Colectiva
3457208YJ2635N0015,CL,SAN VICENTE FERRER,11,    ,1 ,04 ,15 , ,2001,4,108,Colectiva
3457208YJ2635N0016,CL,SAN VICENTE FERRER,11,    ,1 ,04 ,16 , ,2001,4,108,Colectiva
3457208YJ2635N0017,CL,SAN VICENTE FERRER,11,    ,1 ,05 ,17 , ,2001,4,96,Colectiva
3457208YJ2635N0018,CL,SAN VICENTE FERRER,11,    ,1 ,05 ,18 , ,2001,4,92,Colectiva
3457208YJ2635N0019,CL,SAN VICENTE FERRER,11,    ,1 ,05 ,19 , ,2001,4,91,Colectiva
3457209YJ2635N0001,CL,SAN VICENTE FERRER,7,    ,1 ,00 ,01 , ,2005,4,116,Colectiva
3457209YJ2635N0002,CL,SAN VICENTE FERRER,5,    ,1 ,00 ,02 , ,2005,4,124,Colectiva
3457209YJ2635N0003,AV,GENERALITAT VALENCIANA,8,    ,1 ,01 ,01 , ,2005,4,96,Colectiva
3457209YJ2635N0004,AV,GENERALITAT VALENCIANA,8,    ,1 ,01 ,02 , ,2005,4,102,Colectiva
3457209YJ2635N0005,AV,GENERALITAT VALENCIANA,8,    ,1 ,01 ,03 , ,2005,4,111,Colectiva
3457209YJ2635N0006,AV,GENERALITAT VALENCIANA,8,    ,1 ,01 ,04 , ,2005,4,140,Colectiva
3457209YJ2635N0007,AV,GENERALITAT VALENCIANA,8,    ,1 ,01 ,05 , ,2005,4,101,Colectiva
3457209YJ2635N0008,AV,GENERALITAT VALENCIANA,8,    ,1 ,01 ,06 , ,2005,4,104,Colectiva
3457209YJ2635N0009,AV,GENERALITAT VALENCIANA,8,    ,1 ,02 ,07 , ,2005,4,96,Colectiva
3457209YJ2635N0010,AV,GENERALITAT VALENCIANA,8,    ,1 ,02 ,08 , ,2005,4,102,Colectiva
3457209YJ2635N0011,AV,GENERALITAT VALENCIANA,8,    ,1 ,02 ,09 , ,2005,4,111,Colectiva
3457209YJ2635N0012,AV,GENERALITAT VALENCIANA,8,    ,1 ,02 ,10 , ,2005,4,101,Colectiva
3457209YJ2635N0013,AV,GENERALITAT VALENCIANA,8,    ,1 ,02 ,11 , ,2005,4,104,Colectiva
3457209YJ2635N0014,AV,GENERALITAT VALENCIANA,8,    ,1 ,03 ,12 , ,2005,4,96,Colectiva
3457209YJ2635N0015,AV,GENERALITAT VALENCIANA,8,    ,1 ,03 ,13 , ,2005,4,102,Colectiva
3457209YJ2635N0016,AV,GENERALITAT VALENCIANA,8,    ,1 ,03 ,14 , ,2005,4,111,Colectiva
3457209YJ2635N0017,AV,GENERALITAT VALENCIANA,8,    ,1 ,04 ,15 , ,2005,4,140,Colectiva
3457209YJ2635N0018,AV,GENERALITAT VALENCIANA,8,    ,1 ,03 ,16 , ,2005,4,101,Colectiva
3457209YJ2635N0019,AV,GENERALITAT VALENCIANA,8,    ,1 ,03 ,17 , ,2005,4,104,Colectiva
3457209YJ2635N0020,AV,GENERALITAT VALENCIANA,8,    ,1 ,04 ,18 , ,2005,4,96,Colectiva
3457209YJ2635N0021,AV,GENERALITAT VALENCIANA,8,    ,1 ,04 ,19 , ,2005,4,102,Colectiva
3457209YJ2635N0022,AV,GENERALITAT VALENCIANA,8,    ,1 ,04 ,20 , ,2005,4,111,Colectiva
3457209YJ2635N0023,AV,GENERALITAT VALENCIANA,8,    ,1 ,04 ,21 , ,2005,4,101,Colectiva
3457209YJ2635N0024,AV,GENERALITAT VALENCIANA,8,    ,1 ,04 ,22 , ,2005,4,104,Colectiva
3457209YJ2635N0025,AV,GENERALITAT VALENCIANA,8,    ,1 ,05 ,23 , ,2005,4,112,Colectiva
3457209YJ2635N0026,AV,GENERALITAT VALENCIANA,8,    ,1 ,05 ,24 , ,2005,4,98,Colectiva
3457209YJ2635N0027,AV,GENERALITAT VALENCIANA,8,    ,1 ,05 ,25 , ,2005,4,98,Colectiva
3457209YJ2635N0028,AV,GENERALITAT VALENCIANA,8,    ,1 ,05 ,26 , ,2005,4,99,Colectiva
3457211YJ2635N0002,AV,GENERALITAT VALENCIANA,10,    ,1 ,01 ,01 , ,2001,4,119,Colectiva
3457211YJ2635N0003,AV,GENERALITAT VALENCIANA,10,    ,1 ,01 ,02 , ,2001,4,108,Colectiva
3457211YJ2635N0004,AV,GENERALITAT VALENCIANA,10,    ,1 ,01 ,03 , ,2001,4,102,Colectiva
3457211YJ2635N0005,AV,GENERALITAT VALENCIANA,10,    ,1 ,02 ,04 , ,2001,4,103,Colectiva
3457211YJ2635N0006,AV,GENERALITAT VALENCIANA,10,    ,1 ,03 ,05 , ,2001,4,119,Colectiva
3457211YJ2635N0007,AV,GENERALITAT VALENCIANA,10,    ,1 ,03 ,06 , ,2001,4,108,Colectiva
3457211YJ2635N0008,AV,GENERALITAT VALENCIANA,10,    ,1 ,03 ,07 , ,2001,4,103,Colectiva
3457211YJ2635N0009,AV,GENERALITAT VALENCIANA,10,    ,1 ,04 ,08 , ,2001,4,103,Colectiva
3457211YJ2635N0010,AV,GENERALITAT VALENCIANA,10,    ,1 ,05 ,09 , ,2001,4,87,Colectiva
3457211YJ2635N0011,AV,GENERALITAT VALENCIANA,10,    ,1 ,05 ,10 , ,2001,4,97,Colectiva
3457212YJ2635N0018,AV,GENERALITAT VALENCIANA,12,    ,1 ,00 ,01 , ,2006,4,100,Colectiva
3457212YJ2635N0019,AV,GENERALITAT VALENCIANA,12,    ,1 ,00 ,02 , ,2006,4,115,Colectiva
3457212YJ2635N0020,AV,GENERALITAT VALENCIANA,12,    ,1 ,01 ,03 , ,2006,4,94,Colectiva
3457212YJ2635N0021,AV,GENERALITAT VALENCIANA,12,    ,1 ,01 ,04 , ,2006,4,94,Colectiva
3457212YJ2635N0022,AV,GENERALITAT VALENCIANA,12,    ,1 ,02 ,05 , ,2006,4,94,Colectiva
3457212YJ2635N0023,AV,GENERALITAT VALENCIANA,12,    ,1 ,02 ,06 , ,2006,4,67,Colectiva
3457212YJ2635N0024,AV,GENERALITAT VALENCIANA,12,    ,1 ,02 ,07 , ,2006,4,94,Colectiva
3457212YJ2635N0025,AV,GENERALITAT VALENCIANA,12,    ,1 ,03 ,08 , ,2006,4,94,Colectiva
3457212YJ2635N0026,AV,GENERALITAT VALENCIANA,12,    ,1 ,03 ,09 , ,2006,4,67,Colectiva
3457212YJ2635N0027,AV,GENERALITAT VALENCIANA,12,    ,1 ,03 ,10 , ,2006,4,94,Colectiva
3457212YJ2635N0028,AV,GENERALITAT VALENCIANA,12,    ,1 ,04 ,11 , ,2006,4,114,Colectiva
3457212YJ2635N0029,AV,GENERALITAT VALENCIANA,12,    ,1 ,04 ,12 , ,2006,4,67,Colectiva
3457212YJ2635N0030,AV,GENERALITAT VALENCIANA,12,    ,1 ,05 ,13 , ,2006,4,114,Colectiva
3457601YJ2635N0002,AV,RAMBLETA,77,    ,1 ,01 ,01 , ,2008,4,110,Colectiva
3457601YJ2635N0003,AV,RAMBLETA,77,    ,1 ,01 ,02 , ,2008,4,110,Colectiva
3457601YJ2635N0004,AV,RAMBLETA,77,    ,1 ,02 ,03 , ,2008,4,110,Colectiva
3457601YJ2635N0005,AV,RAMBLETA,77,    ,1 ,02 ,04 , ,2008,4,110,Colectiva
3457601YJ2635N0006,AV,RAMBLETA,77,    ,1 ,03 ,05 , ,2008,4,110,Colectiva
3457601YJ2635N0007,AV,RAMBLETA,77,    ,1 ,03 ,06 , ,2008,4,110,Colectiva
3457601YJ2635N0008,AV,RAMBLETA,77,    ,1 ,04 ,07 , ,2008,4,110,Colectiva
3457601YJ2635N0009,AV,RAMBLETA,77,    ,1 ,04 ,08 , ,2008,4,110,Colectiva
3457601YJ2635N0010,AV,RAMBLETA,77,    ,1 ,05 ,09 , ,2008,4,101,Colectiva
3457601YJ2635N0011,AV,RAMBLETA,77,    ,1 ,06 ,10 , ,2008,4,101,Colectiva
3457602YJ2635N0001,AV,RAMBLETA,75,    ,1 ,00 ,01 , ,2001,4,102,Colectiva
3457602YJ2635N0002,AV,RAMBLETA,75,    ,1 ,00 ,02 , ,2001,4,106,Colectiva
3457602YJ2635N0003,AV,RAMBLETA,75,    ,1 ,00 ,03 , ,2001,4,105,Colectiva
3457602YJ2635N0004,AV,RAMBLETA,75,    ,1 ,01 ,04 , ,2001,4,105,Colectiva
3457602YJ2635N0005,AV,RAMBLETA,75,    ,1 ,01 ,05 , ,2001,4,98,Colectiva
3457602YJ2635N0006,AV,RAMBLETA,75,    ,1 ,01 ,06 , ,2001,4,98,Colectiva
3457602YJ2635N0007,AV,RAMBLETA,75,    ,1 ,01 ,07 , ,2001,4,105,Colectiva
3457602YJ2635N0008,AV,RAMBLETA,75,    ,1 ,02 ,08 , ,2001,4,105,Colectiva
3457602YJ2635N0009,AV,RAMBLETA,75,    ,1 ,02 ,09 , ,2001,4,98,Colectiva
3457602YJ2635N0010,AV,RAMBLETA,75,    ,1 ,02 ,10 , ,2001,4,98,Colectiva
3457602YJ2635N0011,AV,RAMBLETA,75,    ,1 ,02 ,11 , ,2001,4,105,Colectiva
3457602YJ2635N0012,AV,RAMBLETA,75,    ,1 ,03 ,12 , ,2001,4,120,Colectiva
3457602YJ2635N0013,AV,RAMBLETA,75,    ,1 ,03 ,13 , ,2001,4,120,Colectiva
3457602YJ2635N0014,AV,RAMBLETA,75,    ,1 ,03 ,14 , ,2001,4,120,Colectiva
3457602YJ2635N0015,AV,RAMBLETA,75,    ,1 ,03 ,15 , ,2001,4,120,Colectiva
3457602YJ2635N0016,AV,RAMBLETA,75,    ,1 ,03 ,16 , ,2001,4,120,Colectiva
3457602YJ2635N0017,AV,RAMBLETA,75,    ,1 ,03 ,17 , ,2001,4,120,Colectiva
3457603YJ2635N0001,AV,GENERALITAT VALENCIANA,2,    ,1 ,01 ,01 , ,2004,3,110,Colectiva
3457603YJ2635N0002,AV,GENERALITAT VALENCIANA,2,    ,1 ,01 ,02 , ,2004,3,144,Colectiva
3457603YJ2635N0003,AV,GENERALITAT VALENCIANA,2,    ,1 ,01 ,03 , ,2004,3,115,Colectiva
3457603YJ2635N0004,AV,GENERALITAT VALENCIANA,2,    ,1 ,02 ,04 , ,2004,3,110,Colectiva
3457603YJ2635N0005,AV,GENERALITAT VALENCIANA,2,    ,1 ,02 ,05 , ,2004,3,113,Colectiva
3457603YJ2635N0006,AV,GENERALITAT VALENCIANA,2,    ,1 ,03 ,06 , ,2004,3,114,Colectiva
3457603YJ2635N0007,AV,GENERALITAT VALENCIANA,2,    ,1 ,03 ,07 , ,2004,3,146,Colectiva
3457603YJ2635N0008,AV,GENERALITAT VALENCIANA,2,    ,1 ,03 ,08 , ,2004,3,137,Colectiva
3457603YJ2635N0009,AV,GENERALITAT VALENCIANA,2,    ,1 ,04 ,09 , ,2004,3,113,Colectiva
3457603YJ2635N0010,AV,GENERALITAT VALENCIANA,2,    ,1 ,05 ,10 , ,2004,3,101,Colectiva
3457603YJ2635N0011,AV,GENERALITAT VALENCIANA,2,    ,1 ,05 ,11 , ,2004,3,96,Colectiva
3457604YJ2635N0001,AV,GENERALITAT VALENCIANA,4,    ,1 ,00 ,01 , ,2002,4,100,Colectiva
3457604YJ2635N0002,AV,GENERALITAT VALENCIANA,4,    ,1 ,00 ,02 , ,2002,4,102,Colectiva
3457604YJ2635N0003,AV,GENERALITAT VALENCIANA,4,    ,1 ,00 ,03 , ,2002,4,98,Colectiva
3457604YJ2635N0004,AV,GENERALITAT VALENCIANA,4,    ,1 ,01 ,04 , ,2002,4,108,Colectiva
3457604YJ2635N0005,AV,GENERALITAT VALENCIANA,4,    ,1 ,01 ,05 , ,2002,4,98,Colectiva
3457604YJ2635N0006,AV,GENERALITAT VALENCIANA,4,    ,1 ,01 ,06 , ,2002,4,98,Colectiva
3457604YJ2635N0007,AV,GENERALITAT VALENCIANA,4,    ,1 ,01 ,07 , ,2002,4,108,Colectiva
3457604YJ2635N0008,AV,GENERALITAT VALENCIANA,4,    ,1 ,02 ,08 , ,2002,4,108,Colectiva
3457604YJ2635N0009,AV,GENERALITAT VALENCIANA,4,    ,1 ,02 ,09 , ,2002,4,98,Colectiva
3457604YJ2635N0010,AV,GENERALITAT VALENCIANA,4,    ,1 ,02 ,10 , ,2002,4,98,Colectiva
3457604YJ2635N0011,AV,GENERALITAT VALENCIANA,4,    ,1 ,02 ,11 , ,2002,4,108,Colectiva
3457604YJ2635N0012,AV,GENERALITAT VALENCIANA,4,    ,1 ,03 ,12 , ,2002,4,118,Colectiva
3457604YJ2635N0013,AV,GENERALITAT VALENCIANA,4,    ,1 ,03 ,13 , ,2002,4,118,Colectiva
3457604YJ2635N0014,AV,GENERALITAT VALENCIANA,4,    ,1 ,03 ,14 , ,2002,4,117,Colectiva
3457604YJ2635N0015,AV,GENERALITAT VALENCIANA,4,    ,1 ,03 ,15 , ,2002,4,117,Colectiva
3457604YJ2635N0016,AV,GENERALITAT VALENCIANA,4,    ,1 ,03 ,16 , ,2002,4,118,Colectiva
3457604YJ2635N0017,AV,GENERALITAT VALENCIANA,4,    ,1 ,03 ,17 , ,2002,4,118,Colectiva
3457604YJ2635N0018,AV,GENERALITAT VALENCIANA,4,    ,1 ,05 ,18 , ,2002,4,101,Colectiva
3457604YJ2635N0019,AV,GENERALITAT VALENCIANA,4,    ,1 ,05 ,19 , ,2002,4,102,Colectiva
3457604YJ2635N0020,AV,GENERALITAT VALENCIANA,4,    ,1 ,05 ,20 , ,2002,4,101,Colectiva
3457604YJ2635N0021,AV,GENERALITAT VALENCIANA,6,    ,2 ,00 ,01 , ,2002,4,98,Colectiva
3457604YJ2635N0022,AV,GENERALITAT VALENCIANA,6,    ,2 ,01 ,02 , ,2002,4,108,Colectiva
3457604YJ2635N0023,AV,GENERALITAT VALENCIANA,6,    ,2 ,01 ,03 , ,2002,4,98,Colectiva
3457604YJ2635N0024,AV,GENERALITAT VALENCIANA,6,    ,2 ,01 ,04 , ,2002,4,98,Colectiva
3457604YJ2635N0025,AV,GENERALITAT VALENCIANA,6,    ,2 ,01 ,05 , ,2002,4,100,Colectiva
3457604YJ2635N0026,AV,GENERALITAT VALENCIANA,6,    ,2 ,01 ,06 , ,2002,4,118,Colectiva
3457604YJ2635N0027,AV,GENERALITAT VALENCIANA,6,    ,2 ,01 ,07 , ,2002,4,118,Colectiva
3457604YJ2635N0028,AV,GENERALITAT VALENCIANA,6,    ,2 ,02 ,08 , ,2002,4,108,Colectiva
3457604YJ2635N0029,AV,GENERALITAT VALENCIANA,6,    ,2 ,02 ,09 , ,2002,4,98,Colectiva
3457604YJ2635N0030,AV,GENERALITAT VALENCIANA,6,    ,2 ,02 ,10 , ,2002,4,98,Colectiva
3457604YJ2635N0031,AV,GENERALITAT VALENCIANA,6,    ,2 ,02 ,11 , ,2002,4,100,Colectiva
3457604YJ2635N0032,AV,GENERALITAT VALENCIANA,6,    ,2 ,03 ,12 , ,2002,4,118,Colectiva
